MDKA,KO_Bfr2016
MERK,KO_Bfr2016
MICE,KO_Bfr2016
MIDI,KO_Bfr2016
MIKA,KO_Bfr2016
MIRA,KO_Bfr2016
MITI,KO_Bfr2016
MKPI,KO_Bfr2016
MLBI,KO_Bfr2016
MLIA,KO_Bfr2016
MLPL,KO_Bfr2016
MLPT,KO_Bfr2016
MMLP,KO_Bfr2016
MNCN,KO_Bfr2016
MPMX,KO_Bfr2016
MPPA,KO_Bfr2016
MRAT,KO_Bfr2016
MREI,KO_Bfr2016
MSKY,KO_Bfr2016
MTDL,KO_Bfr2016
MTFN,KO_Bfr2016
MTLA,KO_Bfr2016
MYOH,KO_Bfr2016
MYOR,KO_Bfr2016
MYTX,KO_Bfr2016
NELY,KO_Bfr2016
NIKL,KO_Bfr2016
NIRO,KO_Bfr2016
NISP,KO_Bfr2016
NOBU,KO_Bfr2016
NRCA,KO_Bfr2016
OKAS,KO_Bfr2016
OMRE,KO_Bfr2016
PADI,PT_Bfr2016
PALM,PT_Bfr2016
PANR,PT_Bfr2016
PANS,PT_Bfr2016
PDES,PT_Bfr2016
PEGE,PT_Bfr2016
PGAS,PT_Bfr2016
PGLI,PT_Bfr2016
PICO,PT_Bfr2016
PJAA,PT_Bfr2016
PKPK,PT_Bfr2016
PNBN,PT_Bfr2016
PNBS,PT_Bfr2016
PNIN,PT_Bfr2016
PNLF,PT_Bfr2016
PNSE,PT_Bfr2016
PPRO,PT_Bfr2016
PBRX,PT_Bfr2016
PSAB,PT_Bfr2016
PSDN,PT_Bfr2016
PSKT,PT_Bfr2016
PTBA,PT_Bfr2016
PTIS,PT_Bfr2016
PTPP,PT_Bfr2016
PTRO,PT_Bfr2016
PTSP,PT_Bfr2016
PTSN,PT_Bfr2016
PUDP,PT_Bfr2016
PWON,PT_Bfr2016
PYFA,PT_Bfr2016
RAJA,PT_Bfr2016
RALS,PT_Bfr2016
RANC,PT_Bfr2016
RBMS,PT_Bfr2016
RDTX,PT_Bfr2016
RELI,PT_Bfr2016
RICY,PT_Bfr2016
RIGS,PT_Bfr2016
RODA,PT_Bfr2016
ROTI,PT_Bfr2016
RUIS,PT_Bfr2016
SAFE,PT_Bfr2016
SAME,PT_Bfr2016
SCCO,PT_Bfr2016
SCMA,PT_Bfr2016
SDMU,PT_Bfr2016
SDPC,PT_Bfr2016
SDRA,PT_Bfr2016
SGRO,PT_Bfr2016
SHID,PT_Bfr2016
SIDO,PT_Bfr2016
SILO,PT_Bfr2016
SIMP,PT_Bfr2016
SIPD,PT_Bfr2016
SKBM,PT_Bfr2016
SKLT,PT_Bfr2016
SMAR,PT_Bfr2016
SMBR,PT_Bfr2016
SMDM,PT_Bfr2016
SMDR,PT_Bfr2016
SMGR,PT_Bfr2016
SMMA,PT_Bfr2016
SMMT,PT_Bfr2016
SMRA,PT_Bfr2016
SMSM,PT_Bfr2016
SOCI,PT_Bfr2016
SONA,PT_Bfr2016
SPMA,PT_Bfr2016
SQMI,PT_Bfr2016
SRAJ,PT_Bfr2016
SRSN,PT_Bfr2016
SRTG,PT_Bfr2016
SSIA,PT_Bfr2016
SSMS,PT_Bfr2016
SSTM,PT_Bfr2016
STAR,PT_Bfr2016
STTP,PT_Bfr2016
SULI,PT_Bfr2016
TALF,PT_Bfr2016
TARA,PT_Bfr2016
TAXI,PT_Bfr2016
TBIG,PT_Bfr2016
TBMS,PT_Bfr2016
TCID,PT_Bfr2016
TFCO,PT_Bfr2016
TGKA,PT_Bfr2016
TIFA,PT_Bfr2016
TINS,PT_Bfr2016
TIRA,PT_Bfr2016
TIRT,PT_Bfr2016
TKIM,PT_Bfr2016
TLKM,PT_Bfr2016
